"branch","cluster_id","completed_at","created_at","git_commit_message","git_commit_sha","git_commit_url","job_id","job_key","job_label","job_number","job_title","owner_login","proc_id","remote_dir","remote_host","remote_user","repo","source_folder_url","status","submitted_at","target_folder","task","task_name"
"main","25510","2026-07-11T21:36:10.474158+00:00","2026-07-11T21:28:41.145365+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jfa853c0e31f","","Job 4052",4052,"hessian part 82/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004052","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:44.986418+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25512","2026-07-11T21:36:04.351917+00:00","2026-07-11T21:28:47.737414+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","je407333612b","","Job 4053",4053,"hessian part 83/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004053","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:51.135253+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25513","2026-07-11T21:35:57.915576+00:00","2026-07-11T21:28:51.376933+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jbf0f0f34f2b","","Job 4054",4054,"hessian part 84/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004054","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:54.948206+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25515","2026-07-11T21:35:52.415596+00:00","2026-07-11T21:28:55.143508+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jfa40faa3058","","Job 4055",4055,"hessian part 85/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004055","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:58.796526+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25517","2026-07-11T21:35:47.044198+00:00","2026-07-11T21:28:59.039464+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jcd341926360","","Job 4056",4056,"hessian part 86/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004056","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:29:03.024406+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25518","2026-07-11T21:35:41.006207+00:00","2026-07-11T21:29:03.314345+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j96e59464040","","Job 4057",4057,"hessian part 87/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004057","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:29:06.684324+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25520","2026-07-11T21:35:34.793702+00:00","2026-07-11T21:29:06.926741+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jd88216305f1","","Job 4058",4058,"hessian part 88/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004058","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:29:10.269017+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25521","2026-07-11T21:35:28.638398+00:00","2026-07-11T21:29:10.462472+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j07fffed594e","","Job 4059",4059,"hessian part 89/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004059","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:29:13.695870+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25523","2026-07-11T21:33:47.478159+00:00","2026-07-11T21:29:13.933408+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jbdc3d5e3f6f","","Job 4060",4060,"hessian part 90/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004060","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:29:17.529545+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25596","2026-07-11T22:35:29.779421+00:00","2026-07-11T22:32:37.044931+00:00","Pin diagnostics to mfclkit 0.0.0.9011","2d87716f9ac65bc65a45ee3e4bf6e6bbddb1a916","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/2d87716f9ac65bc65a45ee3e4bf6e6bbddb1a916","jadfaebe2601","","Job 4063",4063,"hessian-merge retry: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian-merge/job-004063","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/2d87716f9ac65bc65a45ee3e4bf6e6bbddb1a916/hessian-merge","completed","2026-07-11T22:33:56.123754+00:00","hessian-merge","ofp-sam-bet-2026-check-hessian-merge","ofp-sam-bet-2026-check-hessian-merge"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25132","2026-07-11T17:32:45.014234+00:00","2026-07-11T08:55:34.568555+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j82186be3fa8","opr-terminal-penalty-lf-12p018-y72-e2-w200-fgroup","Job 3834",3834,"Step 12 sensitivity: Sensitivity Y72-E2-W200-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003834","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:55:42.361234+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25133","2026-07-11T14:21:59.619277+00:00","2026-07-11T08:55:42.588413+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","jb067402c06d","opr-terminal-penalty-lf-12p019-y71-e2-w000-fgroup","Job 3835",3835,"Step 12 sensitivity: Sensitivity Y71-E2-W000-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003835","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:55:46.511551+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25134","2026-07-11T14:33:27.182574+00:00","2026-07-11T08:55:46.755074+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j8ebeac68c62","opr-terminal-penalty-lf-12p020-y71-e2-w100-fgroup","Job 3836",3836,"Step 12 sensitivity: Sensitivity Y71-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003836","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:55:52.953405+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25135","2026-07-11T14:23:06.193463+00:00","2026-07-11T08:55:53.197697+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","jcfa8ead36cf","opr-terminal-penalty-lf-12p021-y71-e2-w200-fgroup","Job 3837",3837,"Step 12 sensitivity: Sensitivity Y71-E2-W200-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003837","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:55:57.608039+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25136","2026-07-11T13:41:44.546356+00:00","2026-07-11T08:55:57.925982+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j930912f6d7c","opr-terminal-penalty-lf-12p022-y71-e3-w000-fgroup","Job 3838",3838,"Step 12 sensitivity: Sensitivity Y71-E3-W000-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003838","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:01.920032+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25137","2026-07-11T13:47:32.313576+00:00","2026-07-11T08:56:02.170916+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j8d1573f1419","opr-terminal-penalty-lf-12p023-y71-e3-w100-fgroup","Job 3839",3839,"Step 12 sensitivity: Sensitivity Y71-E3-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003839","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:06.257477+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25138","2026-07-11T12:52:57.349758+00:00","2026-07-11T08:56:06.542617+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j1de3c2a129a","opr-terminal-penalty-lf-12p024-y71-e3-w200-fgroup","Job 3840",3840,"Step 12 sensitivity: Sensitivity Y71-E3-W200-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003840","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:12.940138+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25139","2026-07-11T14:06:05.811068+00:00","2026-07-11T08:56:13.183500+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j3cb2c0cc540","opr-terminal-penalty-lf-12p025-y73-e0-w000-fgroup","Job 3841",3841,"Step 12 sensitivity: Sensitivity Y73-E0-W000-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003841","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:17.202702+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25140","2026-07-11T13:12:46.085498+00:00","2026-07-11T08:56:17.439721+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j61b86c18516","opr-terminal-penalty-lf-12p026-y72-e0-w000-fgroup","Job 3842",3842,"Step 12 sensitivity: Sensitivity Y72-E0-W000-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003842","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:22.197677+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25141","2026-07-11T16:29:30.646488+00:00","2026-07-11T08:56:22.456385+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j55143415739","opr-terminal-penalty-lf-12p027-y71-e0-w000-fgroup","Job 3843",3843,"Step 12 sensitivity: Sensitivity Y71-E0-W000-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003843","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:28.118507+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25142","2026-07-11T15:43:50.373004+00:00","2026-07-11T08:56:28.403839+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","ja06bcd178ba","opr-terminal-penalty-lf-12p028-y73-e1-w100-fbase","Job 3844",3844,"Step 12 sensitivity: Sensitivity Y73-E1-W100-FBase","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003844","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:32.730770+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25143","2026-07-11T18:41:02.639187+00:00","2026-07-11T08:56:32.981983+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j5f9727868c6","opr-terminal-penalty-lf-12p029-y73-e1-w100-fexact","Job 3845",3845,"Step 12 sensitivity: Sensitivity Y73-E1-W100-FExact","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003845","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:38.022588+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25144","2026-07-11T13:51:00.205942+00:00","2026-07-11T08:56:38.254129+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","ja50f0aff12b","opr-terminal-penalty-lf-12p030-y72-e1-w100-fbase","Job 3846",3846,"Step 12 sensitivity: Sensitivity Y72-E1-W100-FBase","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003846","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:42.536979+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25145","2026-07-11T16:27:24.366294+00:00","2026-07-11T08:56:42.812133+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j343dbb2592e","opr-terminal-penalty-lf-12p031-y72-e1-w100-fexact","Job 3847",3847,"Step 12 sensitivity: Sensitivity Y72-E1-W100-FExact","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003847","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:46.701684+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25146","2026-07-11T15:06:34.055833+00:00","2026-07-11T08:56:46.927504+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","j9596dc9e756","opr-terminal-penalty-lf-12p032-y71-e1-w100-fbase","Job 3848",3848,"Step 12 sensitivity: Sensitivity Y71-E1-W100-FBase","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003848","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:53.941855+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25147","2026-07-11T17:03:13.254118+00:00","2026-07-11T08:56:54.235272+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","jda6667cab61","opr-terminal-penalty-lf-12p033-y71-e1-w100-fexact","Job 3849",3849,"Step 12 sensitivity: Sensitivity Y71-E1-W100-FExact","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003849","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:56:58.671286+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25148","2026-07-11T15:54:18.780886+00:00","2026-07-11T08:56:58.919116+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","jea91df096b3","opr-terminal-penalty-lf-12p034-y73-e1-w100-ftail","Job 3850",3850,"Step 12 sensitivity: Sensitivity Y73-E1-W100-FTail","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003850","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:57:03.244537+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
"experiment/step12-opr-terminal-penalty-lf-sensitivity","25149","2026-07-11T18:44:09.392834+00:00","2026-07-11T08:57:03.489424+00:00","Add fit-only sensitivity screening","d4dd5c88169f5953052ba95c30b3d1312bf2a0da","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/commit/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","jc6376d16e91","opr-terminal-penalty-lf-12p035-y73-e1-w100-fyoung","Job 3851",3851,"Step 12 sensitivity: Sensitivity Y73-E1-W100-FYoung","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf/job-003851","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-stepwise","https://github.com/PacificCommunity/ofp-sam-bet-2026-stepwise/tree/d4dd5c88169f5953052ba95c30b3d1312bf2a0da","completed","2026-07-11T08:57:09.026595+00:00","","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf","ofp-sam-bet-2026-stepwise-opr-terminal-penalty-lf"
